process_id,task,start_time,end_time,user,user_group,industry,service_charge
770,New Client Onboarding Request,06-01-2020 18:00:00,06-01-2020 18:24:17,Tom,Sales,Telecom,49000
770,Review Documents,06-01-2020 18:29:17,06-01-2020 18:36:27,Jane,Operations,Telecom,49000
770,Automated Scoreboarding,06-01-2020 18:41:27,06-01-2020 18:45:53,SYSTEM,SYSTEM,Telecom,49000
770,Update Backend Systems,06-01-2020 18:50:53,06-01-2020 19:08:06,RPA,SYSTEM,Telecom,49000
770,Notification Review Request Completed,06-01-2020 19:13:06,06-01-2020 19:30:53,SYSTEM,SYSTEM,Telecom,49000
771,New Client Onboarding Request,07-01-2020 18:00:00,07-01-2020 18:13:53,Clive,Sales,Finance,20000
771,Review Documents,07-01-2020 18:18:53,07-01-2020 18:27:54,Jane,Operations,Finance,20000
771,Automated Scoreboarding,07-01-2020 18:32:54,07-01-2020 18:39:04,SYSTEM,SYSTEM,Finance,20000
771,Update Backend Systems,07-01-2020 18:44:04,07-01-2020 18:58:52,RPA,SYSTEM,Finance,20000
771,Notification Review Request Completed,07-01-2020 19:03:52,07-01-2020 19:10:22,SYSTEM,SYSTEM,Finance,20000
772,New Client Onboarding Request,08-01-2020 18:00:00,08-01-2020 19:23:48,Seb,Sales,Healthcare,25000
772,Review Documents,08-01-2020 19:28:48,08-01-2020 19:31:58,Jane,Operations,Healthcare,25000
772,Automated Scoreboarding,08-01-2020 19:36:58,08-01-2020 19:41:31,SYSTEM,SYSTEM,Healthcare,25000
772,Update Backend Systems,08-01-2020 19:46:31,08-01-2020 19:51:59,RPA,SYSTEM,Healthcare,25000
772,Notification Review Request Completed,08-01-2020 19:56:59,08-01-2020 20:00:52,SYSTEM,SYSTEM,Healthcare,25000
773,New Client Onboarding Request,09-01-2020 18:00:00,09-01-2020 18:22:09,Francis,Sales,Healthcare,25000
773,Review Documents,09-01-2020 19:27:09,09-01-2020 19:46:41,Rod,Operations,Healthcare,25000
773,Automated Scoreboarding,09-01-2020 19:51:41,09-01-2020 19:56:30,SYSTEM,SYSTEM,Healthcare,25000
773,Update Backend Systems,09-01-2020 20:01:30,09-01-2020 20:14:23,RPA,SYSTEM,Healthcare,25000
773,Notification Review Request Completed,09-01-2020 20:19:23,09-01-2020 20:28:40,SYSTEM,SYSTEM,Healthcare,25000
774,New Client Onboarding Request,10-01-2020 18:00:00,10-01-2020 18:48:44,Tom,Sales,Healthcare,20000
774,Review Documents,10-01-2020 18:53:44,10-01-2020 18:55:24,Jane,Operations,Healthcare,20000
774,Automated Scoreboarding,10-01-2020 19:00:24,10-01-2020 19:06:13,SYSTEM,SYSTEM,Healthcare,20000
774,Update Backend Systems,10-01-2020 19:11:13,10-01-2020 19:17:31,RPA,SYSTEM,Healthcare,20000
774,Notification Review Request Completed,10-01-2020 19:22:31,10-01-2020 19:29:26,SYSTEM,SYSTEM,Healthcare,20000
775,New Client Onboarding Request,11-01-2020 18:00:00,11-01-2020 18:50:38,Seb,Sales,Federal,3000
775,Review Documents,11-01-2020 19:55:38,11-01-2020 22:21:36,Rod,Operations,Federal,3000
775,Automated Scoreboarding,11-01-2020 22:26:36,11-01-2020 22:33:41,SYSTEM,SYSTEM,Federal,3000
775,Update Backend Systems,11-01-2020 22:38:41,11-01-2020 22:51:09,RPA,SYSTEM,Federal,3000
775,Notification Review Request Completed,11-01-2020 22:56:09,11-01-2020 23:03:56,SYSTEM,SYSTEM,Federal,3000
776,New Client Onboarding Request,12-01-2020 18:00:00,12-01-2020 19:13:43,Seb,Sales,Healthcare,25000
776,Review Documents,12-01-2020 20:18:43,12-01-2020 20:24:33,Rod,Operations,Healthcare,25000
776,Automated Scoreboarding,12-01-2020 20:29:33,12-01-2020 20:33:25,SYSTEM,SYSTEM,Healthcare,25000
776,Update Backend Systems,12-01-2020 20:38:25,12-01-2020 20:56:18,RPA,SYSTEM,Healthcare,25000
776,Notification Review Request Completed,12-01-2020 21:01:18,12-01-2020 21:07:02,SYSTEM,SYSTEM,Healthcare,25000
777,New Client Onboarding Request,13-01-2020 18:00:00,13-01-2020 18:06:57,Nick,Sales,Telecom,49000
777,Review Documents,13-01-2020 18:11:57,13-01-2020 18:23:12,Freddy,Operations,Telecom,49000
777,Automated Scoreboarding,13-01-2020 18:28:12,13-01-2020 18:35:20,SYSTEM,SYSTEM,Telecom,49000
777,Update Backend Systems,13-01-2020 18:40:20,13-01-2020 18:47:54,RPA,SYSTEM,Telecom,49000
777,Notification Review Request Completed,13-01-2020 18:52:54,13-01-2020 18:59:08,SYSTEM,SYSTEM,Telecom,49000
778,New Client Onboarding Request,14-01-2020 18:00:00,14-01-2020 18:18:22,Nick,Sales,Insurance,45000
778,Review Documents,14-01-2020 18:23:22,14-01-2020 18:31:21,Freddy,Operations,Insurance,45000
778,Automated Scoreboarding,14-01-2020 18:36:21,14-01-2020 18:43:08,SYSTEM,SYSTEM,Insurance,45000
778,Update Backend Systems,14-01-2020 18:48:08,14-01-2020 19:00:47,RPA,SYSTEM,Insurance,45000
778,Notification Review Request Completed,14-01-2020 19:05:47,14-01-2020 19:10:24,SYSTEM,SYSTEM,Insurance,45000
779,New Client Onboarding Request,15-01-2020 18:00:00,15-01-2020 18:56:01,Tom,Sales,Healthcare,15000
779,Review Documents,15-01-2020 20:01:01,15-01-2020 20:15:46,Rod,Operations,Healthcare,15000
779,Automated Scoreboarding,15-01-2020 20:20:46,15-01-2020 20:25:45,SYSTEM,SYSTEM,Healthcare,15000
779,Update Backend Systems,15-01-2020 20:30:45,15-01-2020 20:40:35,RPA,SYSTEM,Healthcare,15000
779,Notification Review Request Completed,15-01-2020 20:45:35,15-01-2020 20:57:21,SYSTEM,SYSTEM,Healthcare,15000
780,New Client Onboarding Request,16-01-2020 18:00:00,16-01-2020 18:33:51,Tom,Sales,Telecom,49000
780,Review Documents,16-01-2020 18:38:51,16-01-2020 18:55:44,Jane,Operations,Telecom,49000
780,Automated Scoreboarding,16-01-2020 19:00:44,16-01-2020 19:06:06,SYSTEM,SYSTEM,Telecom,49000
780,Update Backend Systems,16-01-2020 19:11:06,16-01-2020 19:17:04,RPA,SYSTEM,Telecom,49000
780,Notification Review Request Completed,16-01-2020 19:22:04,16-01-2020 19:26:28,SYSTEM,SYSTEM,Telecom,49000
781,New Client Onboarding Request,17-01-2020 18:00:00,17-01-2020 18:37:30,Tom,Sales,Telecom,49000
781,Review Documents,17-01-2020 19:42:30,17-01-2020 19:47:15,Rod,Operations,Telecom,49000
781,Automated Scoreboarding,17-01-2020 19:52:15,17-01-2020 20:02:02,SYSTEM,SYSTEM,Telecom,49000
781,Update Backend Systems,17-01-2020 20:07:02,17-01-2020 20:23:46,RPA,SYSTEM,Telecom,49000
781,Notification Review Request Completed,17-01-2020 20:28:46,17-01-2020 20:35:36,SYSTEM,SYSTEM,Telecom,49000
782,New Client Onboarding Request,18-01-2020 18:00:00,18-01-2020 18:33:06,Clive,Sales,Federal,6000
782,Review Documents,18-01-2020 18:38:06,18-01-2020 20:50:05,Jane,Operations,Federal,6000
782,Automated Scoreboarding,18-01-2020 20:55:05,18-01-2020 21:00:16,SYSTEM,SYSTEM,Federal,6000
782,Update Backend Systems,18-01-2020 21:05:16,18-01-2020 21:15:08,RPA,SYSTEM,Federal,6000
782,Notification Review Request Completed,18-01-2020 21:20:08,18-01-2020 21:24:46,SYSTEM,SYSTEM,Federal,6000
783,New Client Onboarding Request,19-01-2020 18:00:00,19-01-2020 18:22:38,Seb,Sales,Federal,8000
783,Review Documents,19-01-2020 18:27:38,19-01-2020 21:00:42,Jane,Operations,Federal,8000
783,Automated Scoreboarding,19-01-2020 21:05:42,19-01-2020 21:12:50,SYSTEM,SYSTEM,Federal,8000
783,Update Backend Systems,19-01-2020 21:17:50,19-01-2020 21:41:34,RPA,SYSTEM,Federal,8000
783,Notification Review Request Completed,19-01-2020 21:46:34,19-01-2020 21:50:08,SYSTEM,SYSTEM,Federal,8000
784,New Client Onboarding Request,20-01-2020 18:00:00,20-01-2020 19:27:53,Clive,Sales,Healthcare,20000
784,Review Documents,20-01-2020 19:32:53,20-01-2020 19:51:39,Freddy,Operations,Healthcare,20000
784,Automated Scoreboarding,20-01-2020 19:56:39,20-01-2020 20:03:34,SYSTEM,SYSTEM,Healthcare,20000
784,Update Backend Systems,20-01-2020 20:08:34,20-01-2020 20:25:48,RPA,SYSTEM,Healthcare,20000
784,Notification Review Request Completed,20-01-2020 20:30:48,20-01-2020 20:34:27,SYSTEM,SYSTEM,Healthcare,20000
785,New Client Onboarding Request,21-01-2020 18:00:00,21-01-2020 18:52:19,Francis,Sales,Insurance,45000
785,Review Documents,21-01-2020 18:57:19,21-01-2020 19:23:00,Jane,Operations,Insurance,45000
785,Automated Scoreboarding,21-01-2020 19:28:00,21-01-2020 19:33:38,SYSTEM,SYSTEM,Insurance,45000
785,Update Backend Systems,21-01-2020 19:38:38,21-01-2020 20:01:27,RPA,SYSTEM,Insurance,45000
785,Notification Review Request Completed,21-01-2020 20:06:27,21-01-2020 20:10:18,SYSTEM,SYSTEM,Insurance,45000
786,New Client Onboarding Request,22-01-2020 18:00:00,22-01-2020 18:42:12,Francis,Sales,Federal,3000
786,Review Documents,22-01-2020 18:47:12,22-01-2020 21:30:49,Freddy,Operations,Federal,3000
786,Automated Scoreboarding,22-01-2020 21:35:49,22-01-2020 21:41:13,SYSTEM,SYSTEM,Federal,3000
786,Update Backend Systems,22-01-2020 21:46:13,22-01-2020 22:10:26,RPA,SYSTEM,Federal,3000
786,Notification Review Request Completed,22-01-2020 22:15:26,22-01-2020 22:20:35,SYSTEM,SYSTEM,Federal,3000
787,New Client Onboarding Request,23-01-2020 18:00:00,23-01-2020 18:31:59,Francis,Sales,Federal,3000
787,Review Documents,23-01-2020 19:36:59,23-01-2020 22:31:08,Rod,Operations,Federal,3000
787,Automated Scoreboarding,23-01-2020 22:36:08,23-01-2020 22:49:27,SYSTEM,SYSTEM,Federal,3000
787,Update Backend Systems,23-01-2020 22:54:27,23-01-2020 23:05:14,RPA,SYSTEM,Federal,3000
787,Notification Review Request Completed,23-01-2020 23:10:14,23-01-2020 23:21:37,SYSTEM,SYSTEM,Federal,3000
788,New Client Onboarding Request,24-01-2020 18:00:00,24-01-2020 18:16:21,Nick,Sales,Healthcare,25000
788,Review Documents,24-01-2020 18:21:21,24-01-2020 18:38:15,Freddy,Operations,Healthcare,25000
788,Automated Scoreboarding,24-01-2020 18:43:15,24-01-2020 18:52:18,SYSTEM,SYSTEM,Healthcare,25000
788,Update Backend Systems,24-01-2020 18:57:18,24-01-2020 19:12:53,RPA,SYSTEM,Healthcare,25000
788,Notification Review Request Completed,24-01-2020 19:17:53,24-01-2020 19:26:03,SYSTEM,SYSTEM,Healthcare,25000
789,New Client Onboarding Request,25-01-2020 18:00:00,25-01-2020 18:12:40,Clive,Sales,Healthcare,20000
789,Review Documents,25-01-2020 19:17:40,25-01-2020 20:07:19,Rod,Operations,Healthcare,20000
789,Automated Scoreboarding,25-01-2020 20:12:19,25-01-2020 20:19:10,SYSTEM,SYSTEM,Healthcare,20000
789,Update Backend Systems,25-01-2020 20:24:10,25-01-2020 20:39:19,RPA,SYSTEM,Healthcare,20000
789,Notification Review Request Completed,25-01-2020 20:44:19,25-01-2020 20:48:54,SYSTEM,SYSTEM,Healthcare,20000
790,New Client Onboarding Request,26-01-2020 18:00:00,26-01-2020 18:16:00,Nick,Sales,Finance,20000
790,Review Documents,26-01-2020 19:21:00,26-01-2020 19:50:09,Rod,Operations,Finance,20000
790,Automated Scoreboarding,26-01-2020 19:55:09,26-01-2020 20:01:11,SYSTEM,SYSTEM,Finance,20000
790,Update Backend Systems,26-01-2020 20:06:11,26-01-2020 20:20:01,RPA,SYSTEM,Finance,20000
790,Notification Review Request Completed,26-01-2020 20:25:01,26-01-2020 20:28:11,SYSTEM,SYSTEM,Finance,20000
791,New Client Onboarding Request,27-01-2020 18:00:00,27-01-2020 18:33:56,Clive,Sales,Federal,6000
791,Review Documents,27-01-2020 18:38:56,27-01-2020 20:46:13,Jane,Operations,Federal,6000
791,Automated Scoreboarding,27-01-2020 20:51:13,27-01-2020 20:56:22,SYSTEM,SYSTEM,Federal,6000
791,Update Backend Systems,27-01-2020 21:01:22,27-01-2020 21:07:45,RPA,SYSTEM,Federal,6000
791,Notification Review Request Completed,27-01-2020 21:12:45,27-01-2020 21:23:57,SYSTEM,SYSTEM,Federal,6000
792,New Client Onboarding Request,28-01-2020 18:00:00,28-01-2020 18:25:00,Tom,Sales,Federal,6000
792,Review Documents,28-01-2020 18:30:00,28-01-2020 21:24:48,Jane,Operations,Federal,6000
792,Automated Scoreboarding,28-01-2020 21:29:48,28-01-2020 21:36:06,SYSTEM,SYSTEM,Federal,6000
792,Update Backend Systems,28-01-2020 21:41:06,28-01-2020 22:08:23,RPA,SYSTEM,Federal,6000
792,Notification Review Request Completed,28-01-2020 22:13:23,28-01-2020 22:17:29,SYSTEM,SYSTEM,Federal,6000
793,New Client Onboarding Request,29-01-2020 18:00:00,29-01-2020 18:41:50,Tom,Sales,Healthcare,25000
793,Review Documents,29-01-2020 18:46:50,29-01-2020 18:55:54,Freddy,Operations,Healthcare,25000
793,Automated Scoreboarding,29-01-2020 19:00:54,29-01-2020 19:05:24,SYSTEM,SYSTEM,Healthcare,25000
793,Update Backend Systems,29-01-2020 19:10:24,29-01-2020 19:17:10,RPA,SYSTEM,Healthcare,25000
793,Notification Review Request Completed,29-01-2020 19:22:10,29-01-2020 19:27:05,SYSTEM,SYSTEM,Healthcare,25000
794,New Client Onboarding Request,30-01-2020 18:00:00,30-01-2020 18:32:27,Clive,Sales,Finance,20000
794,Review Documents,30-01-2020 18:37:27,30-01-2020 18:48:36,Jane,Operations,Finance,20000
794,Automated Scoreboarding,30-01-2020 18:53:36,30-01-2020 18:59:49,SYSTEM,SYSTEM,Finance,20000
794,Update Backend Systems,30-01-2020 19:04:49,30-01-2020 19:09:22,RPA,SYSTEM,Finance,20000
794,Notification Review Request Completed,30-01-2020 19:14:22,30-01-2020 19:19:50,SYSTEM,SYSTEM,Finance,20000
795,New Client Onboarding Request,31-01-2020 18:00:00,31-01-2020 18:30:31,Seb,Sales,Federal,3000
795,Review Documents,31-01-2020 18:35:31,31-01-2020 20:44:00,Jane,Operations,Federal,3000
795,Automated Scoreboarding,31-01-2020 20:49:00,31-01-2020 20:56:39,SYSTEM,SYSTEM,Federal,3000
795,Update Backend Systems,31-01-2020 21:01:39,31-01-2020 21:27:40,RPA,SYSTEM,Federal,3000
795,Notification Review Request Completed,31-01-2020 21:32:40,31-01-2020 21:37:03,SYSTEM,SYSTEM,Federal,3000
796,New Client Onboarding Request,01-02-2020 18:00:00,01-02-2020 18:17:42,Seb,Sales,Federal,3000
796,Review Documents,01-02-2020 19:22:42,01-02-2020 21:36:29,Rod,Operations,Federal,3000
796,Automated Scoreboarding,01-02-2020 21:41:29,01-02-2020 21:45:55,SYSTEM,SYSTEM,Federal,3000
796,Update Backend Systems,01-02-2020 21:50:55,01-02-2020 22:10:51,RPA,SYSTEM,Federal,3000
796,Notification Review Request Completed,01-02-2020 22:15:51,01-02-2020 22:22:46,SYSTEM,SYSTEM,Federal,3000
797,New Client Onboarding Request,02-02-2020 18:00:00,02-02-2020 18:32:34,Tom,Sales,Insurance,45000
797,Review Documents,02-02-2020 18:37:34,02-02-2020 18:59:42,Freddy,Operations,Insurance,45000
797,Automated Scoreboarding,02-02-2020 19:04:42,02-02-2020 19:11:24,SYSTEM,SYSTEM,Insurance,45000
797,Update Backend Systems,02-02-2020 19:16:24,02-02-2020 19:45:14,RPA,SYSTEM,Insurance,45000
797,Notification Review Request Completed,02-02-2020 19:50:14,02-02-2020 19:55:13,SYSTEM,SYSTEM,Insurance,45000
798,New Client Onboarding Request,03-02-2020 18:00:00,03-02-2020 18:20:10,Nick,Sales,Finance,20000
798,Review Documents,03-02-2020 18:25:10,03-02-2020 19:11:18,Jane,Operations,Finance,20000
798,Automated Scoreboarding,03-02-2020 19:16:18,03-02-2020 19:20:51,SYSTEM,SYSTEM,Finance,20000
798,Update Backend Systems,03-02-2020 19:25:51,03-02-2020 19:36:50,RPA,SYSTEM,Finance,20000
798,Notification Review Request Completed,03-02-2020 19:41:50,03-02-2020 19:45:57,SYSTEM,SYSTEM,Finance,20000
799,New Client Onboarding Request,04-02-2020 18:00:00,04-02-2020 18:55:22,Seb,Sales,Insurance,45000
799,Review Documents,04-02-2020 20:00:22,04-02-2020 20:08:31,Rod,Operations,Insurance,45000
799,Automated Scoreboarding,04-02-2020 20:13:31,04-02-2020 20:21:52,SYSTEM,SYSTEM,Insurance,45000
799,Update Backend Systems,04-02-2020 20:26:52,04-02-2020 20:38:24,RPA,SYSTEM,Insurance,45000
799,Notification Review Request Completed,04-02-2020 20:43:24,04-02-2020 20:52:29,SYSTEM,SYSTEM,Insurance,45000
800,New Client Onboarding Request,05-02-2020 18:00:00,05-02-2020 18:10:54,Nick,Sales,Telecom,49000
800,Review Documents,05-02-2020 18:15:54,05-02-2020 20:04:42,Freddy,Operations,Telecom,49000
800,Automated Scoreboarding,05-02-2020 20:09:42,05-02-2020 20:12:25,SYSTEM,SYSTEM,Telecom,49000
800,Update Backend Systems,05-02-2020 20:17:25,05-02-2020 20:30:42,RPA,SYSTEM,Telecom,49000
800,Notification Review Request Completed,05-02-2020 20:35:42,05-02-2020 20:43:36,SYSTEM,SYSTEM,Telecom,49000
801,New Client Onboarding Request,06-02-2020 18:00:00,06-02-2020 18:45:35,Nick,Sales,Finance,20000
801,Review Documents,06-02-2020 18:50:35,06-02-2020 19:21:14,Freddy,Operations,Finance,20000
801,Automated Scoreboarding,06-02-2020 19:26:14,06-02-2020 19:30:53,SYSTEM,SYSTEM,Finance,20000
801,Update Backend Systems,06-02-2020 19:35:53,06-02-2020 19:50:51,RPA,SYSTEM,Finance,20000
801,Notification Review Request Completed,06-02-2020 19:55:51,06-02-2020 20:03:11,SYSTEM,SYSTEM,Finance,20000
802,New Client Onboarding Request,07-02-2020 18:00:00,07-02-2020 19:29:45,Nick,Sales,Finance,20000
802,Review Documents,07-02-2020 20:34:45,07-02-2020 22:24:19,Rod,Operations,Finance,20000
802,Automated Scoreboarding,07-02-2020 22:29:19,07-02-2020 22:35:06,SYSTEM,SYSTEM,Finance,20000
802,Update Backend Systems,07-02-2020 22:40:06,07-02-2020 22:59:58,RPA,SYSTEM,Finance,20000
802,Notification Review Request Completed,07-02-2020 23:04:58,07-02-2020 23:09:36,SYSTEM,SYSTEM,Finance,20000
803,New Client Onboarding Request,08-02-2020 18:00:00,08-02-2020 18:36:18,Clive,Sales,Telecom,49000
803,Review Documents,08-02-2020 19:41:18,08-02-2020 20:03:29,Rod,Operations,Telecom,49000
803,Automated Scoreboarding,08-02-2020 20:08:29,08-02-2020 20:12:53,SYSTEM,SYSTEM,Telecom,49000
803,Update Backend Systems,08-02-2020 20:17:53,08-02-2020 20:42:44,RPA,SYSTEM,Telecom,49000
803,Notification Review Request Completed,08-02-2020 20:47:44,08-02-2020 20:52:06,SYSTEM,SYSTEM,Telecom,49000
804,New Client Onboarding Request,09-02-2020 18:00:00,09-02-2020 18:21:40,Seb,Sales,Finance,12000
804,Review Documents,09-02-2020 18:26:40,09-02-2020 18:34:50,Jane,Operations,Finance,12000
804,Automated Scoreboarding,09-02-2020 18:39:50,09-02-2020 18:44:41,SYSTEM,SYSTEM,Finance,12000
804,Update Backend Systems,09-02-2020 18:49:41,09-02-2020 19:02:49,RPA,SYSTEM,Finance,12000
804,Notification Review Request Completed,09-02-2020 19:07:49,09-02-2020 19:12:07,SYSTEM,SYSTEM,Finance,12000
805,New Client Onboarding Request,10-02-2020 18:00:00,10-02-2020 19:06:56,Seb,Sales,Telecom,49000
805,Review Documents,10-02-2020 19:11:56,10-02-2020 19:24:04,Jane,Operations,Telecom,49000
805,Automated Scoreboarding,10-02-2020 19:29:04,10-02-2020 19:34:23,SYSTEM,SYSTEM,Telecom,49000
805,Update Backend Systems,10-02-2020 19:39:23,10-02-2020 19:46:16,RPA,SYSTEM,Telecom,49000
805,Notification Review Request Completed,10-02-2020 19:51:16,10-02-2020 19:56:02,SYSTEM,SYSTEM,Telecom,49000
806,New Client Onboarding Request,11-02-2020 18:00:00,11-02-2020 18:53:46,Clive,Sales,Finance,12000
806,Review Documents,11-02-2020 18:58:46,11-02-2020 19:23:13,Jane,Operations,Finance,12000
806,Automated Scoreboarding,11-02-2020 19:28:13,11-02-2020 19:32:26,SYSTEM,SYSTEM,Finance,12000
806,Update Backend Systems,11-02-2020 19:37:26,11-02-2020 20:06:10,RPA,SYSTEM,Finance,12000
806,Notification Review Request Completed,11-02-2020 20:11:10,11-02-2020 20:15:55,SYSTEM,SYSTEM,Finance,12000
807,New Client Onboarding Request,12-02-2020 18:00:00,12-02-2020 18:15:50,Tom,Sales,Finance,10000
807,Review Documents,12-02-2020 18:20:50,12-02-2020 18:24:17,Jane,Operations,Finance,10000
807,Automated Scoreboarding,12-02-2020 18:29:17,12-02-2020 18:33:40,SYSTEM,SYSTEM,Finance,10000
807,Update Backend Systems,12-02-2020 18:38:40,12-02-2020 19:02:11,RPA,SYSTEM,Finance,10000
807,Notification Review Request Completed,12-02-2020 19:07:11,12-02-2020 19:12:27,SYSTEM,SYSTEM,Finance,10000
808,New Client Onboarding Request,13-02-2020 18:00:00,13-02-2020 18:43:59,Seb,Sales,Telecom,49000
808,Review Documents,13-02-2020 18:48:59,13-02-2020 19:32:57,Jane,Operations,Telecom,49000
808,Automated Scoreboarding,13-02-2020 19:37:57,13-02-2020 19:42:40,SYSTEM,SYSTEM,Telecom,49000
808,Update Backend Systems,13-02-2020 19:47:40,13-02-2020 20:35:07,RPA,SYSTEM,Telecom,49000
808,Notification Review Request Completed,13-02-2020 20:40:07,13-02-2020 20:45:41,SYSTEM,SYSTEM,Telecom,49000
809,New Client Onboarding Request,14-02-2020 18:00:00,14-02-2020 18:30:52,Seb,Sales,Healthcare,15000
809,Review Documents,14-02-2020 18:35:52,14-02-2020 18:39:27,Freddy,Operations,Healthcare,15000
809,Automated Scoreboarding,14-02-2020 18:44:27,14-02-2020 18:51:09,SYSTEM,SYSTEM,Healthcare,15000
809,Update Backend Systems,14-02-2020 18:56:09,14-02-2020 19:14:27,RPA,SYSTEM,Healthcare,15000
809,Notification Review Request Completed,14-02-2020 19:19:27,14-02-2020 19:25:32,SYSTEM,SYSTEM,Healthcare,15000
810,New Client Onboarding Request,15-02-2020 18:00:00,15-02-2020 20:28:26,Seb,Sales,Insurance,45000
810,Review Documents,15-02-2020 21:33:26,15-02-2020 21:39:34,Rod,Operations,Insurance,45000
810,Automated Scoreboarding,15-02-2020 21:44:34,15-02-2020 21:50:01,SYSTEM,SYSTEM,Insurance,45000
810,Update Backend Systems,15-02-2020 21:55:01,15-02-2020 22:08:34,RPA,SYSTEM,Insurance,45000
810,Notification Review Request Completed,15-02-2020 22:13:34,15-02-2020 22:19:50,SYSTEM,SYSTEM,Insurance,45000
811,New Client Onboarding Request,16-02-2020 18:00:00,16-02-2020 18:19:17,Seb,Sales,Finance,12000
811,Review Documents,16-02-2020 18:24:17,16-02-2020 18:47:17,Jane,Operations,Finance,12000
811,Automated Scoreboarding,16-02-2020 18:52:17,16-02-2020 18:56:24,SYSTEM,SYSTEM,Finance,12000
811,Update Backend Systems,16-02-2020 19:01:24,16-02-2020 19:13:01,RPA,SYSTEM,Finance,12000
811,Notification Review Request Completed,16-02-2020 19:18:01,16-02-2020 19:21:16,SYSTEM,SYSTEM,Finance,12000
812,New Client Onboarding Request,17-02-2020 18:00:00,17-02-2020 18:11:31,Tom,Sales,Insurance,45000
812,Review Documents,17-02-2020 18:16:31,17-02-2020 19:04:18,Freddy,Operations,Insurance,45000
812,Automated Scoreboarding,17-02-2020 19:09:18,17-02-2020 19:19:36,SYSTEM,SYSTEM,Insurance,45000
812,Update Backend Systems,17-02-2020 19:24:36,17-02-2020 19:44:25,RPA,SYSTEM,Insurance,45000
812,Notification Review Request Completed,17-02-2020 19:49:25,17-02-2020 19:55:41,SYSTEM,SYSTEM,Insurance,45000
813,New Client Onboarding Request,18-02-2020 18:00:00,18-02-2020 18:55:38,Tom,Sales,Healthcare,25000
813,Review Documents,18-02-2020 19:00:38,18-02-2020 19:11:02,Jane,Operations,Healthcare,25000
813,Automated Scoreboarding,18-02-2020 19:16:02,18-02-2020 19:20:20,SYSTEM,SYSTEM,Healthcare,25000
813,Update Backend Systems,18-02-2020 19:25:20,18-02-2020 19:33:55,RPA,SYSTEM,Healthcare,25000
813,Notification Review Request Completed,18-02-2020 19:38:55,18-02-2020 19:47:25,SYSTEM,SYSTEM,Healthcare,25000
814,New Client Onboarding Request,19-02-2020 18:00:00,19-02-2020 19:13:17,Francis,Sales,Telecom,49000
814,Review Documents,19-02-2020 19:18:17,19-02-2020 19:39:01,Jane,Operations,Telecom,49000
814,Automated Scoreboarding,19-02-2020 19:44:01,19-02-2020 19:51:11,SYSTEM,SYSTEM,Telecom,49000
814,Update Backend Systems,19-02-2020 19:56:11,19-02-2020 20:09:07,RPA,SYSTEM,Telecom,49000
814,Notification Review Request Completed,19-02-2020 20:14:07,19-02-2020 20:18:53,SYSTEM,SYSTEM,Telecom,49000
815,New Client Onboarding Request,20-02-2020 18:00:00,20-02-2020 18:17:05,Tom,Sales,Telecom,49000
815,Review Documents,20-02-2020 18:22:05,20-02-2020 18:27:16,Freddy,Operations,Telecom,49000
815,Automated Scoreboarding,20-02-2020 18:32:16,20-02-2020 18:43:27,SYSTEM,SYSTEM,Telecom,49000
815,Update Backend Systems,20-02-2020 18:48:27,20-02-2020 19:00:16,RPA,SYSTEM,Telecom,49000
815,Notification Review Request Completed,20-02-2020 19:05:16,20-02-2020 19:10:43,SYSTEM,SYSTEM,Telecom,49000
816,New Client Onboarding Request,21-02-2020 18:00:00,21-02-2020 18:33:29,Clive,Sales,Healthcare,15000
816,Review Documents,21-02-2020 19:38:29,21-02-2020 19:45:45,Rod,Operations,Healthcare,15000
816,Automated Scoreboarding,21-02-2020 19:50:45,21-02-2020 19:54:34,SYSTEM,SYSTEM,Healthcare,15000
816,Update Backend Systems,21-02-2020 19:59:34,21-02-2020 20:20:19,RPA,SYSTEM,Healthcare,15000
816,Notification Review Request Completed,21-02-2020 20:25:19,21-02-2020 20:30:38,SYSTEM,SYSTEM,Healthcare,15000
817,New Client Onboarding Request,22-02-2020 18:00:00,22-02-2020 18:15:26,Francis,Sales,Healthcare,25000
817,Review Documents,22-02-2020 18:20:26,22-02-2020 18:38:29,Freddy,Operations,Healthcare,25000
817,Automated Scoreboarding,22-02-2020 18:43:29,22-02-2020 18:53:22,SYSTEM,SYSTEM,Healthcare,25000
817,Update Backend Systems,22-02-2020 18:58:22,22-02-2020 19:10:03,RPA,SYSTEM,Healthcare,25000
817,Notification Review Request Completed,22-02-2020 19:15:03,22-02-2020 19:18:08,SYSTEM,SYSTEM,Healthcare,25000
818,New Client Onboarding Request,23-02-2020 18:00:00,23-02-2020 18:40:52,Clive,Sales,Telecom,49000
818,Review Documents,23-02-2020 19:45:52,23-02-2020 20:11:05,Rod,Operations,Telecom,49000
818,Automated Scoreboarding,23-02-2020 20:16:05,23-02-2020 20:19:26,SYSTEM,SYSTEM,Telecom,49000
818,Update Backend Systems,23-02-2020 20:24:26,23-02-2020 20:48:43,RPA,SYSTEM,Telecom,49000
818,Notification Review Request Completed,23-02-2020 20:53:43,23-02-2020 20:58:32,SYSTEM,SYSTEM,Telecom,49000
819,New Client Onboarding Request,24-02-2020 18:00:00,24-02-2020 18:18:25,Seb,Sales,Healthcare,25000
819,Review Documents,24-02-2020 18:23:25,24-02-2020 18:51:51,Jane,Operations,Healthcare,25000
