process_id,task,start_time,user,industry,service_charge
785,Notification Review Request Completed,21-01-2020 19:32:27,SYSTEM,Insurance,45000
786,New Client Onboarding Request,22-01-2020 18:00:00,Francis,Federal,6000
786,Review Documents,22-01-2020 18:14:10,Jane,Federal,6000
786,Automated Scoreboarding,22-01-2020 20:24:07,SYSTEM,Federal,6000
786,Update Backend Systems,22-01-2020 20:31:01,RPA,Federal,6000
786,Notification Review Request Completed,22-01-2020 20:45:53,SYSTEM,Federal,6000
787,New Client Onboarding Request,23-01-2020 18:00:00,Nick,Insurance,45000
787,Review Documents,23-01-2020 18:25:30,Jane,Insurance,45000
787,Automated Scoreboarding,23-01-2020 18:40:46,SYSTEM,Insurance,45000
787,Update Backend Systems,23-01-2020 18:50:47,RPA,Insurance,45000
787,Notification Review Request Completed,23-01-2020 19:04:50,SYSTEM,Insurance,45000
788,New Client Onboarding Request,24-01-2020 18:00:00,Tom,Federal,3000
788,Review Documents,24-01-2020 19:21:25,Rod,Federal,3000
788,Automated Scoreboarding,24-01-2020 21:33:00,SYSTEM,Federal,3000
788,Update Backend Systems,24-01-2020 21:37:16,RPA,Federal,3000
788,Notification Review Request Completed,24-01-2020 22:16:01,SYSTEM,Federal,3000
789,New Client Onboarding Request,25-01-2020 18:00:00,Seb,Telecom,49000
789,Review Documents,25-01-2020 19:41:54,Rod,Telecom,49000
789,Automated Scoreboarding,25-01-2020 20:01:53,SYSTEM,Telecom,49000
789,Update Backend Systems,25-01-2020 20:08:18,RPA,Telecom,49000
789,Notification Review Request Completed,25-01-2020 20:29:11,SYSTEM,Telecom,49000
790,New Client Onboarding Request,26-01-2020 18:00:00,Tom,Federal,3000
790,Review Documents,26-01-2020 18:13:34,Freddy,Federal,3000
790,Automated Scoreboarding,26-01-2020 20:42:17,SYSTEM,Federal,3000
790,Update Backend Systems,26-01-2020 20:49:07,RPA,Federal,3000
790,Notification Review Request Completed,26-01-2020 20:54:39,SYSTEM,Federal,3000
791,New Client Onboarding Request,27-01-2020 18:00:00,Clive,Healthcare,20000
791,Review Documents,27-01-2020 18:52:14,Freddy,Healthcare,20000
791,Automated Scoreboarding,27-01-2020 19:34:07,SYSTEM,Healthcare,20000
791,Update Backend Systems,27-01-2020 19:40:12,RPA,Healthcare,20000
791,Notification Review Request Completed,27-01-2020 19:58:43,SYSTEM,Healthcare,20000
792,New Client Onboarding Request,28-01-2020 18:00:00,Seb,Telecom,49000
792,Review Documents,28-01-2020 18:08:35,Freddy,Telecom,49000
792,Automated Scoreboarding,28-01-2020 18:15:39,SYSTEM,Telecom,49000
792,Update Backend Systems,28-01-2020 18:23:07,RPA,Telecom,49000
792,Notification Review Request Completed,28-01-2020 19:01:23,SYSTEM,Telecom,49000
793,New Client Onboarding Request,29-01-2020 18:00:00,Nick,Finance,20000
793,Review Documents,29-01-2020 20:28:24,Rod,Finance,20000
793,Automated Scoreboarding,29-01-2020 20:43:03,SYSTEM,Finance,20000
793,Update Backend Systems,29-01-2020 20:46:03,RPA,Finance,20000
793,Notification Review Request Completed,29-01-2020 20:53:32,SYSTEM,Finance,20000
794,New Client Onboarding Request,30-01-2020 18:00:00,Nick,Healthcare,20000
794,Review Documents,30-01-2020 18:28:16,Jane,Healthcare,20000
794,Automated Scoreboarding,30-01-2020 18:44:11,SYSTEM,Healthcare,20000
794,Update Backend Systems,30-01-2020 18:55:29,RPA,Healthcare,20000
794,Notification Review Request Completed,30-01-2020 19:05:17,SYSTEM,Healthcare,20000
795,New Client Onboarding Request,31-01-2020 18:00:00,Seb,Insurance,45000
795,Review Documents,31-01-2020 18:35:07,Jane,Insurance,45000
795,Automated Scoreboarding,31-01-2020 18:39:24,SYSTEM,Insurance,45000
795,Update Backend Systems,31-01-2020 18:47:01,RPA,Insurance,45000
795,Notification Review Request Completed,31-01-2020 19:32:13,SYSTEM,Insurance,45000
796,New Client Onboarding Request,01-02-2020 18:00:00,Tom,Healthcare,15000
796,Review Documents,01-02-2020 18:24:10,Freddy,Healthcare,15000
796,Automated Scoreboarding,01-02-2020 18:41:15,SYSTEM,Healthcare,15000
796,Update Backend Systems,01-02-2020 18:49:12,RPA,Healthcare,15000
796,Notification Review Request Completed,01-02-2020 19:02:36,SYSTEM,Healthcare,15000
797,New Client Onboarding Request,02-02-2020 18:00:00,Nick,Insurance,45000
797,Review Documents,02-02-2020 19:41:11,Rod,Insurance,45000
797,Automated Scoreboarding,02-02-2020 19:59:17,SYSTEM,Insurance,45000
797,Update Backend Systems,02-02-2020 20:03:12,RPA,Insurance,45000
797,Notification Review Request Completed,02-02-2020 20:20:17,SYSTEM,Insurance,45000
798,New Client Onboarding Request,03-02-2020 18:00:00,Francis,Healthcare,25000
798,Review Documents,03-02-2020 19:22:10,Rod,Healthcare,25000
798,Automated Scoreboarding,03-02-2020 19:45:58,SYSTEM,Healthcare,25000
798,Update Backend Systems,03-02-2020 19:52:01,RPA,Healthcare,25000
798,Notification Review Request Completed,03-02-2020 20:15:01,SYSTEM,Healthcare,25000
799,New Client Onboarding Request,04-02-2020 18:00:00,Clive,Finance,10000
799,Review Documents,04-02-2020 20:25:33,Rod,Finance,10000
799,Automated Scoreboarding,04-02-2020 20:46:08,SYSTEM,Finance,10000
799,Update Backend Systems,04-02-2020 20:51:11,RPA,Finance,10000
799,Notification Review Request Completed,04-02-2020 21:17:59,SYSTEM,Finance,10000
800,New Client Onboarding Request,05-02-2020 18:00:00,Clive,Insurance,45000
800,Review Documents,05-02-2020 18:45:59,Jane,Insurance,45000
800,Automated Scoreboarding,05-02-2020 18:50:12,SYSTEM,Insurance,45000
800,Update Backend Systems,05-02-2020 18:57:33,RPA,Insurance,45000
800,Notification Review Request Completed,05-02-2020 19:14:34,SYSTEM,Insurance,45000
801,New Client Onboarding Request,06-02-2020 18:00:00,Francis,Telecom,49000
801,Review Documents,06-02-2020 18:23:14,Freddy,Telecom,49000
801,Automated Scoreboarding,06-02-2020 18:42:12,SYSTEM,Telecom,49000
801,Update Backend Systems,06-02-2020 18:47:51,RPA,Telecom,49000
801,Notification Review Request Completed,06-02-2020 18:58:53,SYSTEM,Telecom,49000
802,New Client Onboarding Request,07-02-2020 18:00:00,Clive,Finance,12000
802,Review Documents,07-02-2020 19:26:19,Rod,Finance,12000
802,Automated Scoreboarding,07-02-2020 19:39:09,SYSTEM,Finance,12000
802,Update Backend Systems,07-02-2020 19:45:43,RPA,Finance,12000
802,Notification Review Request Completed,07-02-2020 20:08:57,SYSTEM,Finance,12000
803,New Client Onboarding Request,08-02-2020 18:00:00,Tom,Telecom,49000
803,Review Documents,08-02-2020 19:17:48,Rod,Telecom,49000
803,Automated Scoreboarding,08-02-2020 22:26:34,SYSTEM,Telecom,49000
803,Update Backend Systems,08-02-2020 22:35:21,RPA,Telecom,49000
803,Notification Review Request Completed,08-02-2020 22:47:01,SYSTEM,Telecom,49000
804,New Client Onboarding Request,09-02-2020 18:00:00,Seb,Finance,20000
804,Review Documents,09-02-2020 18:45:22,Jane,Finance,20000
804,Automated Scoreboarding,09-02-2020 18:53:11,SYSTEM,Finance,20000
804,Update Backend Systems,09-02-2020 18:58:35,RPA,Finance,20000
804,Notification Review Request Completed,09-02-2020 19:34:13,SYSTEM,Finance,20000
805,New Client Onboarding Request,10-02-2020 18:00:00,Clive,Healthcare,20000
805,Review Documents,10-02-2020 19:19:07,Freddy,Healthcare,20000
805,Automated Scoreboarding,10-02-2020 20:00:45,SYSTEM,Healthcare,20000
805,Update Backend Systems,10-02-2020 20:11:42,RPA,Healthcare,20000
805,Notification Review Request Completed,10-02-2020 20:19:12,SYSTEM,Healthcare,20000
806,New Client Onboarding Request,11-02-2020 18:00:00,Seb,Telecom,49000
806,Review Documents,11-02-2020 18:39:42,Freddy,Telecom,49000
806,Automated Scoreboarding,11-02-2020 19:17:43,SYSTEM,Telecom,49000
806,Update Backend Systems,11-02-2020 19:22:07,RPA,Telecom,49000
806,Notification Review Request Completed,11-02-2020 19:44:07,SYSTEM,Telecom,49000
807,New Client Onboarding Request,12-02-2020 18:00:00,Seb,Telecom,49000
807,Review Documents,12-02-2020 19:47:42,Freddy,Telecom,49000
807,Automated Scoreboarding,12-02-2020 19:51:55,SYSTEM,Telecom,49000
807,Update Backend Systems,12-02-2020 19:56:28,RPA,Telecom,49000
807,Notification Review Request Completed,12-02-2020 20:03:49,SYSTEM,Telecom,49000
808,New Client Onboarding Request,13-02-2020 18:00:00,Nick,Telecom,49000
808,Review Documents,13-02-2020 18:34:56,Jane,Telecom,49000
808,Automated Scoreboarding,13-02-2020 18:45:45,SYSTEM,Telecom,49000
808,Update Backend Systems,13-02-2020 18:50:03,RPA,Telecom,49000
808,Notification Review Request Completed,13-02-2020 18:54:41,SYSTEM,Telecom,49000
809,New Client Onboarding Request,14-02-2020 18:00:00,Nick,Finance,12000
809,Review Documents,14-02-2020 18:50:32,Freddy,Finance,12000
809,Automated Scoreboarding,14-02-2020 19:22:57,SYSTEM,Finance,12000
809,Update Backend Systems,14-02-2020 19:27:05,RPA,Finance,12000
809,Notification Review Request Completed,14-02-2020 20:00:23,SYSTEM,Finance,12000
810,New Client Onboarding Request,15-02-2020 18:00:00,Francis,Insurance,45000
810,Review Documents,15-02-2020 19:26:04,Rod,Insurance,45000
810,Automated Scoreboarding,15-02-2020 19:38:24,SYSTEM,Insurance,45000
810,Update Backend Systems,15-02-2020 19:44:45,RPA,Insurance,45000
810,Notification Review Request Completed,15-02-2020 19:53:50,SYSTEM,Insurance,45000
811,New Client Onboarding Request,16-02-2020 18:00:00,Francis,Finance,20000
811,Review Documents,16-02-2020 20:07:14,Rod,Finance,20000
811,Automated Scoreboarding,16-02-2020 20:43:59,SYSTEM,Finance,20000
811,Update Backend Systems,16-02-2020 20:51:23,RPA,Finance,20000
811,Notification Review Request Completed,16-02-2020 21:09:25,SYSTEM,Finance,20000
812,New Client Onboarding Request,17-02-2020 18:00:00,Nick,Healthcare,20000
812,Review Documents,17-02-2020 18:06:50,Freddy,Healthcare,20000
812,Automated Scoreboarding,17-02-2020 18:28:13,SYSTEM,Healthcare,20000
812,Update Backend Systems,17-02-2020 18:36:45,RPA,Healthcare,20000
812,Notification Review Request Completed,17-02-2020 19:01:49,SYSTEM,Healthcare,20000
813,New Client Onboarding Request,18-02-2020 18:00:00,Tom,Insurance,45000
813,Review Documents,18-02-2020 18:23:57,Freddy,Insurance,45000
813,Automated Scoreboarding,18-02-2020 18:28:51,SYSTEM,Insurance,45000
813,Update Backend Systems,18-02-2020 18:33:37,RPA,Insurance,45000
813,Notification Review Request Completed,18-02-2020 19:10:11,SYSTEM,Insurance,45000
814,New Client Onboarding Request,19-02-2020 18:00:00,Seb,Insurance,45000
814,Review Documents,19-02-2020 18:27:40,Freddy,Insurance,45000
814,Automated Scoreboarding,19-02-2020 22:29:01,SYSTEM,Insurance,45000
814,Update Backend Systems,19-02-2020 22:35:40,RPA,Insurance,45000
814,Notification Review Request Completed,19-02-2020 23:11:40,SYSTEM,Insurance,45000
815,New Client Onboarding Request,20-02-2020 18:00:00,Francis,Telecom,49000
815,Review Documents,20-02-2020 18:24:33,Jane,Telecom,49000
815,Automated Scoreboarding,20-02-2020 18:38:22,SYSTEM,Telecom,49000
815,Update Backend Systems,20-02-2020 18:47:06,RPA,Telecom,49000
815,Notification Review Request Completed,20-02-2020 19:01:22,SYSTEM,Telecom,49000
816,New Client Onboarding Request,21-02-2020 18:00:00,Clive,Healthcare,25000
816,Review Documents,21-02-2020 19:17:54,Rod,Healthcare,25000
816,Automated Scoreboarding,21-02-2020 19:37:07,SYSTEM,Healthcare,25000
816,Update Backend Systems,21-02-2020 19:41:36,RPA,Healthcare,25000
816,Notification Review Request Completed,21-02-2020 19:53:17,SYSTEM,Healthcare,25000
817,New Client Onboarding Request,22-02-2020 18:00:00,Francis,Finance,20000
817,Review Documents,22-02-2020 19:17:28,Jane,Finance,20000
817,Automated Scoreboarding,22-02-2020 19:53:42,SYSTEM,Finance,20000
817,Update Backend Systems,22-02-2020 20:00:52,RPA,Finance,20000
817,Notification Review Request Completed,22-02-2020 20:29:41,SYSTEM,Finance,20000
818,New Client Onboarding Request,23-02-2020 18:00:00,Francis,Healthcare,15000
818,Review Documents,23-02-2020 19:16:46,Rod,Healthcare,15000
818,Automated Scoreboarding,23-02-2020 20:16:08,SYSTEM,Healthcare,15000
818,Update Backend Systems,23-02-2020 20:22:45,RPA,Healthcare,15000
818,Notification Review Request Completed,23-02-2020 20:38:43,SYSTEM,Healthcare,15000
819,New Client Onboarding Request,24-02-2020 18:00:00,Seb,Federal,6000
819,Review Documents,24-02-2020 19:15:23,Rod,Federal,6000
819,Automated Scoreboarding,24-02-2020 21:21:27,SYSTEM,Federal,6000
819,Update Backend Systems,24-02-2020 21:26:14,RPA,Federal,6000
819,Notification Review Request Completed,24-02-2020 21:39:42,SYSTEM,Federal,6000
820,New Client Onboarding Request,25-02-2020 18:00:00,Nick,Insurance,45000
820,Review Documents,25-02-2020 19:42:46,Rod,Insurance,45000
820,Automated Scoreboarding,25-02-2020 20:12:09,SYSTEM,Insurance,45000
820,Update Backend Systems,25-02-2020 20:18:54,RPA,Insurance,45000
820,Notification Review Request Completed,25-02-2020 20:29:21,SYSTEM,Insurance,45000
821,New Client Onboarding Request,26-02-2020 18:00:00,Francis,Healthcare,25000
821,Review Documents,26-02-2020 18:17:00,Freddy,Healthcare,25000
821,Automated Scoreboarding,26-02-2020 18:27:24,SYSTEM,Healthcare,25000
821,Update Backend Systems,26-02-2020 18:33:44,RPA,Healthcare,25000
821,Notification Review Request Completed,26-02-2020 18:43:19,SYSTEM,Healthcare,25000
822,New Client Onboarding Request,27-02-2020 18:00:00,Nick,Federal,3000
822,Review Documents,27-02-2020 19:21:24,Freddy,Federal,3000
822,Automated Scoreboarding,27-02-2020 22:21:51,SYSTEM,Federal,3000
822,Update Backend Systems,27-02-2020 22:27:01,RPA,Federal,3000
822,Notification Review Request Completed,27-02-2020 22:53:37,SYSTEM,Federal,3000
823,New Client Onboarding Request,28-02-2020 18:00:00,Nick,Healthcare,25000
823,Review Documents,28-02-2020 18:28:10,Freddy,Healthcare,25000
823,Automated Scoreboarding,28-02-2020 18:50:01,SYSTEM,Healthcare,25000
823,Update Backend Systems,28-02-2020 18:54:28,RPA,Healthcare,25000
823,Notification Review Request Completed,28-02-2020 19:16:53,SYSTEM,Healthcare,25000
824,New Client Onboarding Request,29-02-2020 18:00:00,Tom,Finance,12000
824,Review Documents,29-02-2020 18:19:23,Jane,Finance,12000
824,Automated Scoreboarding,29-02-2020 18:30:59,SYSTEM,Finance,12000
824,Update Backend Systems,29-02-2020 18:38:32,RPA,Finance,12000
824,Notification Review Request Completed,29-02-2020 18:54:20,SYSTEM,Finance,12000
825,New Client Onboarding Request,01-03-2020 18:00:00,Francis,Federal,3000
825,Review Documents,01-03-2020 19:07:39,Rod,Federal,3000
825,Automated Scoreboarding,01-03-2020 21:13:37,SYSTEM,Federal,3000
825,Update Backend Systems,01-03-2020 21:16:58,RPA,Federal,3000
825,Notification Review Request Completed,01-03-2020 21:47:05,SYSTEM,Federal,3000
826,New Client Onboarding Request,02-03-2020 18:00:00,Seb,Telecom,49000
826,Review Documents,02-03-2020 18:25:52,Freddy,Telecom,49000
826,Automated Scoreboarding,02-03-2020 18:36:16,SYSTEM,Telecom,49000
826,Update Backend Systems,02-03-2020 18:41:19,RPA,Telecom,49000
826,Notification Review Request Completed,02-03-2020 18:52:48,SYSTEM,Telecom,49000
827,New Client Onboarding Request,03-03-2020 18:00:00,Tom,Federal,3000
827,Review Documents,03-03-2020 18:45:49,Freddy,Federal,3000
827,Automated Scoreboarding,03-03-2020 21:04:05,SYSTEM,Federal,3000
827,Update Backend Systems,03-03-2020 21:11:52,RPA,Federal,3000
827,Notification Review Request Completed,03-03-2020 21:33:24,SYSTEM,Federal,3000
828,New Client Onboarding Request,04-03-2020 18:00:00,Tom,Telecom,49000
828,Review Documents,04-03-2020 19:09:50,Jane,Telecom,49000
828,Automated Scoreboarding,04-03-2020 19:25:00,SYSTEM,Telecom,49000
828,Update Backend Systems,04-03-2020 19:29:51,RPA,Telecom,49000
828,Notification Review Request Completed,04-03-2020 19:45:15,SYSTEM,Telecom,49000
829,New Client Onboarding Request,05-03-2020 18:00:00,Tom,Healthcare,25000
829,Review Documents,05-03-2020 21:39:56,Rod,Healthcare,25000
829,Automated Scoreboarding,05-03-2020 22:03:53,SYSTEM,Healthcare,25000
829,Update Backend Systems,05-03-2020 22:07:14,RPA,Healthcare,25000
829,Notification Review Request Completed,05-03-2020 22:34:52,SYSTEM,Healthcare,25000
830,New Client Onboarding Request,06-03-2020 18:00:00,Tom,Finance,12000
830,Review Documents,06-03-2020 19:23:39,Rod,Finance,12000
830,Automated Scoreboarding,06-03-2020 19:34:12,SYSTEM,Finance,12000
830,Update Backend Systems,06-03-2020 19:41:38,RPA,Finance,12000
830,Notification Review Request Completed,06-03-2020 19:44:26,SYSTEM,Finance,12000
831,New Client Onboarding Request,07-03-2020 18:00:00,Nick,Finance,10000
831,Review Documents,07-03-2020 19:33:05,Rod,Finance,10000
831,Automated Scoreboarding,07-03-2020 19:54:13,SYSTEM,Finance,10000
831,Update Backend Systems,07-03-2020 19:58:34,RPA,Finance,10000
831,Notification Review Request Completed,07-03-2020 20:25:08,SYSTEM,Finance,10000
832,New Client Onboarding Request,08-03-2020 18:00:00,Tom,Healthcare,20000
832,Review Documents,08-03-2020 19:52:57,Rod,Healthcare,20000
832,Automated Scoreboarding,08-03-2020 20:04:55,SYSTEM,Healthcare,20000
832,Update Backend Systems,08-03-2020 20:12:41,RPA,Healthcare,20000
832,Notification Review Request Completed,08-03-2020 20:21:00,SYSTEM,Healthcare,20000
833,New Client Onboarding Request,09-03-2020 18:00:00,Francis,Insurance,45000
833,Review Documents,09-03-2020 20:09:07,Rod,Insurance,45000
833,Automated Scoreboarding,09-03-2020 20:36:39,SYSTEM,Insurance,45000
833,Update Backend Systems,09-03-2020 20:46:27,RPA,Insurance,45000
833,Notification Review Request Completed,09-03-2020 21:03:57,SYSTEM,Insurance,45000
834,New Client Onboarding Request,10-03-2020 18:00:00,Francis,Telecom,49000
834,Review Documents,10-03-2020 19:14:50,Rod,Telecom,49000
834,Automated Scoreboarding,10-03-2020 19:24:50,SYSTEM,Telecom,49000
834,Update Backend Systems,10-03-2020 19:30:20,RPA,Telecom,49000
834,Notification Review Request Completed,10-03-2020 19:53:28,SYSTEM,Telecom,49000
835,New Client Onboarding Request,11-03-2020 18:00:00,Tom,Federal,8000
835,Review Documents,11-03-2020 18:10:23,Jane,Federal,8000
835,Automated Scoreboarding,11-03-2020 21:16:21,SYSTEM,Federal,8000
835,Update Backend Systems,11-03-2020 21:20:57,RPA,Federal,8000
835,Notification Review Request Completed,11-03-2020 21:38:17,SYSTEM,Federal,8000
836,New Client Onboarding Request,12-03-2020 18:00:00,Francis,Telecom,49000
836,Review Documents,12-03-2020 18:57:12,Freddy,Telecom,49000
836,Automated Scoreboarding,12-03-2020 19:38:37,SYSTEM,Telecom,49000
836,Update Backend Systems,12-03-2020 19:45:32,RPA,Telecom,49000
836,Notification Review Request Completed,12-03-2020 19:59:13,SYSTEM,Telecom,49000
837,New Client Onboarding Request,13-03-2020 18:00:00,Tom,Telecom,49000
837,Review Documents,13-03-2020 19:20:56,Rod,Telecom,49000
837,Automated Scoreboarding,13-03-2020 19:52:59,SYSTEM,Telecom,49000
837,Update Backend Systems,13-03-2020 19:58:53,RPA,Telecom,49000
837,Notification Review Request Completed,13-03-2020 20:14:14,SYSTEM,Telecom,49000
838,New Client Onboarding Request,14-03-2020 18:00:00,Clive,Finance,10000
838,Review Documents,14-03-2020 18:17:39,Jane,Finance,10000
838,Automated Scoreboarding,14-03-2020 18:29:03,SYSTEM,Finance,10000
838,Update Backend Systems,14-03-2020 18:35:01,RPA,Finance,10000
838,Notification Review Request Completed,14-03-2020 18:55:57,SYSTEM,Finance,10000
839,New Client Onboarding Request,15-03-2020 18:00:00,Nick,Healthcare,20000
839,Review Documents,15-03-2020 19:07:42,Jane,Healthcare,20000
839,Automated Scoreboarding,15-03-2020 19:15:08,SYSTEM,Healthcare,20000
839,Update Backend Systems,15-03-2020 19:21:23,RPA,Healthcare,20000
839,Notification Review Request Completed,15-03-2020 19:37:01,SYSTEM,Healthcare,20000
840,New Client Onboarding Request,16-03-2020 18:00:00,Clive,Finance,20000
840,Review Documents,16-03-2020 18:37:18,Freddy,Finance,20000
840,Automated Scoreboarding,16-03-2020 19:59:10,SYSTEM,Finance,20000
840,Update Backend Systems,16-03-2020 20:03:53,RPA,Finance,20000
840,Notification Review Request Completed,16-03-2020 20:16:00,SYSTEM,Finance,20000
841,New Client Onboarding Request,17-03-2020 18:00:00,Clive,Insurance,45000
841,Review Documents,17-03-2020 19:17:20,Rod,Insurance,45000
841,Automated Scoreboarding,17-03-2020 20:04:34,SYSTEM,Insurance,45000
841,Update Backend Systems,17-03-2020 20:12:46,RPA,Insurance,45000
841,Notification Review Request Completed,17-03-2020 20:19:46,SYSTEM,Insurance,45000
842,New Client Onboarding Request,18-03-2020 18:00:00,Seb,Telecom,49000
842,Review Documents,18-03-2020 22:52:40,Rod,Telecom,49000
842,Automated Scoreboarding,18-03-2020 22:59:28,SYSTEM,Telecom,49000
842,Update Backend Systems,18-03-2020 23:06:05,RPA,Telecom,49000
842,Notification Review Request Completed,18-03-2020 23:21:14,SYSTEM,Telecom,49000
843,New Client Onboarding Request,19-03-2020 18:00:00,Tom,Finance,10000
843,Review Documents,19-03-2020 19:14:32,Rod,Finance,10000
843,Automated Scoreboarding,19-03-2020 19:39:27,SYSTEM,Finance,10000
843,Update Backend Systems,19-03-2020 19:46:02,RPA,Finance,10000
843,Notification Review Request Completed,19-03-2020 20:02:50,SYSTEM,Finance,10000
844,New Client Onboarding Request,20-03-2020 18:00:00,Tom,Federal,8000
844,Review Documents,20-03-2020 19:51:41,Rod,Federal,8000
844,Automated Scoreboarding,20-03-2020 22:10:42,SYSTEM,Federal,8000
844,Update Backend Systems,20-03-2020 22:14:51,RPA,Federal,8000
844,Notification Review Request Completed,20-03-2020 22:29:16,SYSTEM,Federal,8000
845,New Client Onboarding Request,21-03-2020 18:00:00,Clive,Healthcare,25000
845,Review Documents,21-03-2020 18:58:17,Jane,Healthcare,25000
845,Automated Scoreboarding,21-03-2020 19:13:38,SYSTEM,Healthcare,25000
845,Update Backend Systems,21-03-2020 19:20:24,RPA,Healthcare,25000
845,Notification Review Request Completed,21-03-2020 19:46:14,SYSTEM,Healthcare,25000
846,New Client Onboarding Request,22-03-2020 18:00:00,Francis,Federal,6000
846,Review Documents,22-03-2020 19:24:32,Freddy,Federal,6000
846,Automated Scoreboarding,22-03-2020 21:50:01,SYSTEM,Federal,6000
846,Update Backend Systems,22-03-2020 21:59:13,RPA,Federal,6000
846,Notification Review Request Completed,22-03-2020 22:15:58,SYSTEM,Federal,6000
847,New Client Onboarding Request,23-03-2020 18:00:00,Nick,Healthcare,15000
847,Review Documents,23-03-2020 19:31:29,Rod,Healthcare,15000
847,Automated Scoreboarding,23-03-2020 20:36:18,SYSTEM,Healthcare,15000
847,Update Backend Systems,23-03-2020 20:44:02,RPA,Healthcare,15000
847,Notification Review Request Completed,23-03-2020 21:33:50,SYSTEM,Healthcare,15000
848,New Client Onboarding Request,24-03-2020 18:00:00,Francis,Healthcare,25000
848,Review Documents,24-03-2020 18:17:01,Freddy,Healthcare,25000
848,Automated Scoreboarding,24-03-2020 18:20:56,SYSTEM,Healthcare,25000
848,Update Backend Systems,24-03-2020 18:30:18,RPA,Healthcare,25000
848,Notification Review Request Completed,24-03-2020 19:03:11,SYSTEM,Healthcare,25000
849,New Client Onboarding Request,25-03-2020 18:00:00,Francis,Finance,12000
849,Review Documents,25-03-2020 18:52:33,Jane,Finance,12000
849,Automated Scoreboarding,25-03-2020 19:31:02,SYSTEM,Finance,12000
849,Update Backend Systems,25-03-2020 19:37:13,RPA,Finance,12000
849,Notification Review Request Completed,25-03-2020 19:47:31,SYSTEM,Finance,12000
850,New Client Onboarding Request,26-03-2020 18:00:00,Francis,Insurance,45000
850,Review Documents,26-03-2020 18:40:35,Freddy,Insurance,45000
850,Automated Scoreboarding,26-03-2020 19:21:46,SYSTEM,Insurance,45000
850,Update Backend Systems,26-03-2020 19:26:56,RPA,Insurance,45000
850,Notification Review Request Completed,26-03-2020 19:50:54,SYSTEM,Insurance,45000
851,New Client Onboarding Request,27-03-2020 18:00:00,Clive,Finance,20000
851,Review Documents,27-03-2020 19:16:13,Rod,Finance,20000
851,Automated Scoreboarding,27-03-2020 19:27:17,SYSTEM,Finance,20000
851,Update Backend Systems,27-03-2020 19:35:40,RPA,Finance,20000
851,Notification Review Request Completed,27-03-2020 20:02:25,SYSTEM,Finance,20000
852,New Client Onboarding Request,28-03-2020 18:00:00,Tom,Federal,6000
852,Review Documents,28-03-2020 19:29:52,Rod,Federal,6000
852,Automated Scoreboarding,28-03-2020 21:46:13,SYSTEM,Federal,6000
852,Update Backend Systems,28-03-2020 21:52:07,RPA,Federal,6000
852,Notification Review Request Completed,28-03-2020 22:04:48,SYSTEM,Federal,6000
853,New Client Onboarding Request,29-03-2020 18:00:00,Francis,Finance,20000
853,Review Documents,29-03-2020 18:14:34,Jane,Finance,20000
853,Automated Scoreboarding,29-03-2020 18:27:23,SYSTEM,Finance,20000
853,Update Backend Systems,29-03-2020 18:38:59,RPA,Finance,20000
853,Notification Review Request Completed,29-03-2020 18:59:06,SYSTEM,Finance,20000
854,New Client Onboarding Request,30-03-2020 18:00:00,Clive,Healthcare,25000
854,Review Documents,30-03-2020 18:25:19,Freddy,Healthcare,25000
854,Automated Scoreboarding,30-03-2020 18:46:43,SYSTEM,Healthcare,25000
854,Update Backend Systems,30-03-2020 18:58:06,RPA,Healthcare,25000
854,Notification Review Request Completed,30-03-2020 19:14:50,SYSTEM,Healthcare,25000
855,New Client Onboarding Request,31-03-2020 18:00:00,Tom,Telecom,49000
855,Review Documents,31-03-2020 19:15:14,Rod,Telecom,49000
855,Automated Scoreboarding,31-03-2020 19:18:14,SYSTEM,Telecom,49000
855,Update Backend Systems,31-03-2020 19:27:45,RPA,Telecom,49000
855,Notification Review Request Completed,31-03-2020 19:40:18,SYSTEM,Telecom,49000
856,New Client Onboarding Request,01-04-2020 18:00:00,Francis,Healthcare,20000
856,Review Documents,01-04-2020 19:27:14,Rod,Healthcare,20000
856,Automated Scoreboarding,01-04-2020 19:32:48,SYSTEM,Healthcare,20000
856,Update Backend Systems,01-04-2020 19:38:49,RPA,Healthcare,20000
856,Notification Review Request Completed,01-04-2020 19:54:31,SYSTEM,Healthcare,20000
857,New Client Onboarding Request,02-04-2020 18:00:00,Francis,Finance,10000
857,Review Documents,02-04-2020 19:18:20,Rod,Finance,10000
857,Automated Scoreboarding,02-04-2020 19:27:52,SYSTEM,Finance,10000
857,Update Backend Systems,02-04-2020 19:32:22,RPA,Finance,10000
857,Notification Review Request Completed,02-04-2020 19:50:18,SYSTEM,Finance,10000
858,New Client Onboarding Request,03-04-2020 18:00:00,Nick,Insurance,45000
858,Review Documents,03-04-2020 19:36:42,Rod,Insurance,45000
858,Automated Scoreboarding,03-04-2020 19:50:36,SYSTEM,Insurance,45000
858,Update Backend Systems,03-04-2020 19:59:48,RPA,Insurance,45000
858,Notification Review Request Completed,03-04-2020 20:08:53,SYSTEM,Insurance,45000
859,New Client Onboarding Request,04-04-2020 18:00:00,Tom,Healthcare,20000
859,Review Documents,04-04-2020 18:38:56,Jane,Healthcare,20000
859,Automated Scoreboarding,04-04-2020 19:41:32,SYSTEM,Healthcare,20000
859,Update Backend Systems,04-04-2020 19:45:45,RPA,Healthcare,20000
